Dates,Stock,Last Price,Open Price,High Price,Low Price,Volume,Bid Price,Ask Price,Market Order Bid Size,Market Order Ask Size,Average Volume 30 Day,Moving Average 20 Day,Turnover / Traded Value,RSI 14 Day,Moving Average 20 Day,Moving Average 50 Day,Moving Average 200 Day,Volatility 30 Day,Implied Volatility Mid,Current Market Cap,VWAP Price
26/10/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1211,24.9428,0.62,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
27/10/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1233,24.9428,0.62,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
30/10/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1233,24.9428,0.62,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
31/10/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1233,24.9428,0.62,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
1/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1244,24.9428,0.31,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
2/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,0,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1244,24.9428,0.31,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
3/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,1,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1467,24.9428,6.2,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
6/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,1,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1467,24.9428,6.2,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
7/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,1,9.3001,22.5002,#N/A N/A,#N/A N/A,0.1467,24.9428,6.2,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
8/11/2017,FUBO US Equity,9.3001,9.3001,9.3001,9.3001,1,9.3001,22.2002,#N/A N/A,#N/A N/A,0.1467,24.9428,6.2,36.6232,24.9428,49.9289,124.1021,1845.35,#N/A N/A,25.3475,9.3001
